Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
CAIXA ECONOMICA FEDERAL;360.305;b1;I;1;S1;6;BRASILIA;DF;03/2018;519.581.230;2.707.494;5.828.547;14.692.750;24.408.464;10.990.032;4.339.907;865;62.968.060;637.166;692.542;1.829.568;1.509.694;336;0;18.789;4.688.095;295.583;953.043;2.033.244;1.713.776;47.091;59;1.367;5.044.163;1.592.184;12.691.119;34.043.692;77.716.109;62.163.775;167.565.052;63.406.588;419.178.517;1.504.850;5.626.708;1.801.563;120.407;8.703;7.399;0;9.069.630;187.217;1.690.177;1.141.698;818.924;289.054;140.537;0;4.267.606;1.995.212;3.895.527;3.185.294;2.673.759;1.334.891;1.216.883;63.594;14.365.159;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE DORES DO INDAIÁ LTDA. - SICOOB CREDINDAIÁ;71.069.587;b3S;I;2;S5;9;DORES DO INDAIA;MG;03/2018;18.906;0;0;0;0;0;0;0;0;31;1.035;1.089;933;168;36;0;3.292;7;109;303;447;18;0;0;884;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;2.270;4.989;4.932;378;158;0;12.748;103;1.251;611;17;0;0;0;1.982;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO LESTE DA BACIA DO RIO DOCE LTDA   SICOOB CREDILESTE;5.158.093;b3S;I;2;S5;9;CARATINGA;MG;03/2018;18.760;0;0;0;0;0;0;0;0;121;1.451;2.554;2.941;450;514;0;8.030;73;508;1.396;2.533;265;0;0;4.775;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;136;2.559;553;1.467;1.018;221;0;5.955;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MONDELEZ BRASIL, PHILIP MORRIS BRASIL E K&S ALIMENTOS;62.795.257;b3S;I;2;S5;9;SAO PAULO;SP;03/2018;18.677;42;1.365;5.823;10.060;1.245;0;0;18.535;15;121;0;0;0;0;0;136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;3;0;0;0;6;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;1.644.264;b3S;I;2;S5;9;JOAO MONLEVADE;MG;03/2018;18.648;3;72;213;474;50;2;0;814;146;1.452;3.792;5.441;1.796;486;0;13.113;8;180;483;914;89;1;0;1.676;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;1.363;1.608;6;0;0;0;3.045;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA SERRANA - CRESOL SERRANA;9.476.168;b3S;I;2;S5;9;CAPAO BONITO;SP;03/2018;18.640;0;0;0;0;0;0;0;0;130;256;571;1.103;366;0;0;2.426;10;72;154;338;59;0;0;633;0;0;0;0;0;0;0;0;26;75;20;0;0;0;0;121;390;1.237;3.304;2.760;2.183;2.783;0;12.656;262;339;707;890;499;0;107;2.804;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MARANHENSE - SICOOB OESTE MARANHENSE;9.424.988;b3S;I;2;S5;9;ACAILANDIA;MA;03/2018;18.614;10;643;1.952;4.656;371;1;0;7.634;1.444;2.064;2.651;1.056;183;84;0;7.482;2;67;172;239;0;0;0;480;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;764;0;0;0;764;604;1.352;294;5;0;0;0;2.254;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E CATEGORIAS AFINS-UNICRED NITEROI LTDA;1.090.027;b3S;I;2;S5;9;NITEROI;RJ;03/2018;18.529;0;0;0;0;0;0;0;0;200;2.813;6.021;3.948;392;80;0;13.453;18;388;1.098;1.270;124;0;0;2.899;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;1.133;863;112;15;9;0;2.178;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE DIVINÓPOLIS LTDA - SICOOB CREDIVERDE;25.528.753;b3S;I;2;S5;9;DIVINOPOLIS;MG;03/2018;18.477;0;94;241;375;45;0;0;756;52;1.162;3.405;3.302;276;1;0;8.198;2;211;542;814;168;0;0;1.738;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;436;1.927;991;280;9;0;3.664;265;2.687;810;355;4;0;0;4.120;0
COOPERATIVA DE CRÉDITO RURAL DE RIO BRANCO LTDA.;5.439.425;b3S;I;2;S5;9;RIO BRANCO;AC;03/2018;18.457;0;0;0;0;0;0;0;0;742;8.768;4.405;419;0;0;0;14.333;81;402;866;538;0;0;0;1.887;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73;2.027;136;0;0;0;0;2.237;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PEDRO LEOPOLDO LTDA - SICOOB CREDIPEL;71.441.406;b3S;I;2;S5;9;PEDRO LEOPOLDO;MG;03/2018;18.411;16;317;774;1.323;95;0;0;2.526;212;887;1.742;2.528;493;29;0;5.892;64;384;906;1.036;37;0;0;2.426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;248;3.100;1.808;0;0;0;5.157;177;1.998;236;0;0;0;0;2.411;0
COOPERATIVA DE CRÉDITO SICREDI REGIÃO SUL DA BAHIA -SICREDI REGIÃO SUL DA BAHIA;97.489.280;b3S;I;2;S5;9;ITABUNA;BA;03/2018;18.350;0;0;0;0;0;0;0;0;109;2.585;5.148;4.680;433;18;0;12.974;12;409;910;1.020;72;0;0;2.423;0;0;0;0;0;0;0;0;87;1.026;263;0;0;0;0;1.375;0;0;0;0;0;0;0;0;17;586;808;120;47;0;0;1.578;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE SUL DA BAHIA LTDA.   SICOOB NORTE SUL;2.876.918;b3S;I;2;S5;9;GANDU;BA;03/2018;18.313;0;687;2.038;4.261;51;0;0;7.038;348;674;1.881;1.261;168;0;0;4.333;39;212;487;520;37;0;0;1.294;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;2.530;1.414;222;0;0;0;4.215;144;498;790;0;0;0;0;1.433;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SACRAMENTO LTDA. - SICOOB SACRAMENTO;71.154.256;b3S;I;2;S5;9;SACRAMENTO;MG;03/2018;18.305;0;0;0;0;0;0;0;0;451;1.550;5.336;1.563;764;0;0;9.666;8;86;202;283;38;0;0;617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;355;1.063;4.248;332;0;0;0;5.997;1.155;525;299;45;0;0;0;2.024;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE ESTADUAL DE CAMPINAS - COOPERUNICAMP;2.285.107;b3S;I;2;S5;9;CAMPINAS;SP;03/2018;18.187;70;1.472;3.675;7.879;2.875;213;0;16.185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.997;5;0;0;0;0;0;2.002;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO GRANDE LTDA. - SICOOB UBERABA;25.683.475;b3S;I;2;S5;9;UBERABA;MG;03/2018;18.082;2;3;5;0;0;0;0;9;574;2.703;1.982;899;0;0;0;6.157;2;139;273;408;15;0;0;837;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;123;689;3.986;2.724;375;0;0;7.896;151;1.181;1.206;550;94;0;0;3.182;0
BANCO TOPÁZIO S.A.;7.679.404;b1;I;2;S4;8;PORTO ALEGRE;RS;03/2018;17.931;2;69;80;1;0;0;0;152;15;44;119;11;0;0;0;189;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;898;8.282;8.039;371;0;0;0;17.590;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ÁUREA - CRESOL ÁUREA;2.904.138;b3S;I;2;S5;9;AUREA;RS;03/2018;17.866;0;0;0;0;0;0;0;0;0;36;149;273;165;0;0;623;30;82;184;178;11;0;0;483;0;0;0;0;0;0;0;0;0;26;2;0;0;0;0;28;93;2.598;1.883;2.654;1.884;2.130;0;11.242;195;982;1.666;2.031;488;76;52;5.490;0
GOLCRED S/A - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;7.631.026;n1;I;2;S4;14;SAO JOSE;SC;03/2018;17.855;7;145;188;18;0;0;0;358;1.543;2.418;3.365;1.028;3;0;0;8.357;106;1.564;3.503;3.708;260;0;0;9.140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SOCOPA;50.328;b1;C;2;S4;199;SAO PAULO;SP;03/2018;17.830;0;0;0;0;0;0;0;0;179;2.294;5.054;5.516;0;0;0;13.044;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111;279;749;886;894;1.830;36;4.786;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE POUSO REDONDO - CRESOL POUSO REDONDO;10.453.077;b3S;I;2;S5;9;POUSO REDONDO;SC;03/2018;17.723;0;0;0;0;0;0;0;0;3;405;882;1.487;562;78;0;3.418;5;87;236;483;110;0;0;921;0;0;0;0;0;0;0;0;15;148;21;0;0;0;0;184;14;2.095;2.403;1.175;699;914;0;7.300;251;1.381;1.827;2.020;285;68;69;5.901;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CARMO DO CAJURU LTDA. - SICOOB CARMOCREDI;65.239.402;b3S;I;2;S5;9;CARMO DO CAJURU;MG;03/2018;17.690;0;2;4;0;0;0;0;6;94;1.973;3.856;4.009;521;0;0;10.453;6;152;369;593;77;0;0;1.196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;443;1.086;1.241;81;0;0;2.852;46;1.789;753;421;173;1;0;3.182;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE MINEIRO LTDA.- UNICRED LESTE MINEIRO;1.110.032;b3S;I;2;S5;9;GOVERNADOR VALADARES;MG;03/2018;17.632;0;0;0;0;0;0;0;0;95;1.059;2.597;4.418;2.854;2.945;0;13.968;8;333;805;988;94;0;0;2.228;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;474;304;200;147;264;0;1.436;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE MARECHAL CÂNDIDO RONDON E REGIÃO - SICOOB MARECHAL;7.097.064;b3S;I;2;S5;9;MARECHAL CANDIDO RONDON;PR;03/2018;17.616;0;69;163;290;80;31;0;634;254;1.290;2.803;2.264;604;22;0;7.238;11;104;298;502;29;0;0;944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;346;2.066;4.534;149;38;7;0;7.140;132;890;616;15;5;0;0;1.659;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE LENÇÓIS PAULISTA - COOPERSERV;5.667.301;b3S;I;2;S5;9;LENCOIS PAULISTA;SP;03/2018;17.514;30;720;3.223;8.356;5.175;10;0;17.514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DO VALE DAS ANTAS LTDA. - UNICRED VALE DAS ANTAS;94.243.839;b3S;I;2;S5;9;CASCA;RS;03/2018;17.415;0;0;0;0;0;0;0;0;39;1.429;3.321;5.614;2.891;933;0;14.227;34;62;184;336;203;90;0;908;0;13;36;75;58;86;0;267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;537;227;95;1.129;1;0;2.013;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE GUARAMIRIM - CREVISC;10.143.743;b3S;I;2;S5;9;GUARAMIRIM;SC;03/2018;17.342;0;0;0;0;0;0;0;0;195;2.009;4.214;3.578;328;49;0;10.374;81;575;1.351;1.486;108;0;0;3.601;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;149;909;1.102;913;272;22;0;3.368;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO METROPOLITANA DE GOIÂNIA LTDA. - SECOVICRED;7.599.206;b3S;I;2;S5;9;GOIANIA;GO;03/2018;17.329;2;29;49;48;12;0;0;140;323;1.352;3.514;5.607;2.040;1.051;0;13.886;7;27;100;228;28;0;0;391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;161;1.128;1.244;202;162;14;0;2.911;0
COOPERATIVA DE CRÉDITO DE GUAPÉ LTDA - SICOOB CREDIGUAPÉ;71.009.237;b3S;I;2;S5;9;GUAPE;MG;03/2018;17.297;0;0;0;0;0;0;0;0;4;429;1.253;717;107;0;0;2.511;1;65;153;213;1;0;0;433;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;1.919;7.713;2.147;528;34;0;12.362;79;672;601;506;133;0;0;1.990;0
COOPERATIVA ECONOMIA CRÉDITO MÚTUO SERVIDORES E EMPREGADOS MUNIC PREF MUNIC BELO HORIZONTE BETIM BRUMADINHO CONTAGEM IBIRITÉ NOVA LIMA RIBEIRÃO DAS NEVES SABARÁ SANTA LUZIA VESPASIANO SICOOB CREDISERV;1.864.151;b3S;I;2;S5;9;BELO HORIZONTE;MG;03/2018;17.222;313;1.894;4.501;7.338;2.775;31;0;16.852;15;89;190;63;6;0;0;363;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;1;0;0;0;0;7;0
COOPERATIVA DE CRÉDITO DO VALE DO ITAJAÍ E VALE DO ITAPOCÚ - SICOOB MULTICREDI;2.883.398;b3S;I;2;S5;9;BLUMENAU;SC;03/2018;17.150;2;65;183;301;40;0;0;592;180;1.506;3.106;4.536;1.785;719;0;11.834;24;309;833;1.256;137;0;0;2.559;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;139;1.268;759;0;0;0;0;2.166;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO D'OESTE DE RONDÔNIA;5.597.773;b3S;I;2;S5;9;NOVA BRASILANDIA;RO;03/2018;17.128;0;0;0;0;0;0;0;0;180;3.606;2.636;414;5;0;0;6.841;6;107;222;237;12;0;0;584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;5.663;1.606;0;0;0;0;7.284;120;1.584;579;135;0;0;0;2.418;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS DO MUNICÍPIO DE UBERABA E SUAS FUNDAÇÕES - SICOOB - CREDIMED LTDA.;71.336.432;b3S;I;2;S5;9;UBERABA;MG;03/2018;17.125;2;831;2.021;4.758;2.491;11;0;10.114;21;899;2.218;2.210;20;0;0;5.368;0;76;208;373;58;0;0;715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;889;11;0;0;0;0;928;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE NOVA ESPERANÇA DO SUDOESTE - CRESOL NOVA ESPERANÇA DO SUDOESTE;7.926.510;b3S;I;2;S5;9;NOVA ESPERANCA DO SUDOESTE;PR;03/2018;17.110;0;0;0;0;0;0;0;0;16;225;634;958;377;0;0;2.210;13;94;230;381;57;1;0;775;0;0;0;0;0;0;0;0;2;103;7;0;0;0;0;112;58;515;6.085;2.944;2.155;1.697;0;13.455;9;63;107;181;114;0;84;558;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO COLORADO;2.024.442;b3S;I;2;S5;9;GUAIRA;SP;03/2018;17.013;26;2.447;4.739;7.038;1.400;1;0;15.651;0;0;0;0;0;0;0;0;0;88;232;656;386;0;0;1.362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE MANAUS   SICOOB MANAUS;5.580.585;b3S;I;2;S5;9;MANAUS;AM;03/2018;16.803;28;525;1.337;3.095;1.957;1.584;0;8.526;561;674;1.696;2.451;849;693;0;6.923;23;70;162;178;2;0;0;435;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;509;368;42;0;0;0;0;918;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE RIO FORTUNA - CRESOL RIO FORTUNA;7.958.405;b3S;I;2;S5;9;RIO FORTUNA;SC;03/2018;16.702;10;136;260;165;9;0;0;581;2;133;300;698;269;2;0;1.405;97;493;1.086;1.559;202;0;0;3.437;0;0;0;0;0;0;0;0;5;55;9;0;0;0;0;69;46;1.300;2.432;2.507;1.329;1.616;0;9.230;41;511;616;638;94;46;34;1.981;0
GREENCRED - COOPERATIVA DE CREDITO DOS MEDICOS, DEMAIS CATEGORIAS AFINS E PROFESSORES DE ENSINO SUPERIOR DE CURITIBA, REGIAO METROPOLITANA E LITORAL;2.347.114;b3S;I;2;S5;9;CURITIBA;PR;03/2018;16.694;0;0;0;0;0;0;0;0;114;2.235;4.783;5.931;1.363;6;0;14.432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;1.269;646;326;0;0;0;2.263;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE RIO CRIXÁS LTDA.;7.108.146;b3S;I;2;S5;9;CRIXAS;GO;03/2018;16.382;0;0;0;0;0;0;0;0;2;86;196;142;101;0;0;527;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1.556;7.700;101;0;0;0;9.366;2.054;4.399;36;0;0;0;0;6.488;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS, EMPRESAS PRIVADAS E SEUS EMPREGADOS DE VITÓRIA DA CONQUISTA LTDA. – SICOOB CREDCOOP;2.528.151;b3S;I;2;S5;9;VITORIA DA CONQUISTA;BA;03/2018;16.353;67;1.095;2.670;5.927;2.977;2.664;0;15.401;3;38;95;123;30;1;0;290;2;75;173;238;39;0;0;526;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;98;4;0;0;0;0;137;0
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE XANXERÊ - CRESOL XANXERÊ;7.509.426;b3S;I;2;S5;9;XANXERE;SC;03/2018;16.182;0;7;13;14;0;0;0;35;1;31;101;88;19;0;0;240;6;65;156;322;81;3;0;633;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;1.639;3.104;2.503;1.813;1.991;0;11.065;78;813;1.342;1.339;458;128;51;4.208;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE GUARACIABA-CRESOL GUARACIABA;5.400.634;b3S;I;2;S5;9;GUARACIABA;SC;03/2018;15.755;0;0;0;0;0;0;0;0;35;103;204;319;80;0;0;740;10;92;198;308;51;0;0;659;0;0;0;0;0;0;0;0;1;9;0;0;0;0;0;10;176;2.894;3.089;1.674;1.043;960;0;9.836;388;1.031;1.446;1.219;376;36;15;4.511;0
COOPERATIVA DE CRÉDITO DE SERVIDORES PÚBLICOS COOPERPLAN LTDA. - SICOOB COOPERPLAN;2.674.113;b3S;I;2;S5;9;BRASILIA;DF;03/2018;15.637;35;571;1.177;3.157;3.529;5.037;0;13.506;63;228;840;618;11;0;0;1.760;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;345;8;0;0;0;0;371;0
COOPERATIVA DE CRÉDITO RURAL ASCOOB ITAPICURU;3.921.543;b3S;I;2;S5;9;SANTALUZ;BA;03/2018;15.515;20;203;514;1.017;0;0;0;1.754;470;846;1.554;1.722;572;245;0;5.411;24;115;282;603;117;0;0;1.141;0;0;0;0;0;0;0;0;16;158;21;0;0;0;0;195;14;59;22;0;0;0;0;95;477;2.021;2.946;1.155;80;3;236;6.918;0
VALOR SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;7.799.277;n1;I;2;S5;10;SAO PAULO;SP;03/2018;15.200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.231;4.488;4.046;418;17;0;0;15.200;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS POLICIAIS FEDERAIS DO RIO GRANDE DO SUL - SICREDI POL RS;3.000.142;b3S;I;2;S5;9;PORTO ALEGRE;RS;03/2018;15.151;0;634;1.778;3.668;2.630;2.183;0;10.893;0;206;749;298;22;0;0;1.274;0;21;64;141;59;0;0;284;0;0;0;0;0;0;0;0;23;1.316;344;1;0;0;0;1.684;0;0;0;0;0;0;0;0;0;279;148;231;193;164;0;1.015;0
COOPERUFPA  - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS E ESTADUAIS E DAS ENTIDADES DE ENSINO COM SEUS RESPECTIVOS FUNCIONÁRIOS NO ESTADO DO PARÁ;83.325.811;b3S;I;2;S5;9;BELEM;PA;03/2018;15.084;0;3;4;0;0;0;0;7;383;2.616;5.483;5.555;1.019;20;0;15.076;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DO MINISTERIO DA EDUCAÇÃO EM SÃO PAULO - COOPEMESP;73.092.827;b3S;I;2;S5;9;SAO PAULO;SP;03/2018;15.063;38;1.290;3.128;6.063;2.491;11;0;13.021;12;140;310;498;281;0;0;1.242;0;8;21;55;9;0;0;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;541;143;0;0;0;0;707;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS ESTADUAIS DA PARAÍBA - CREDS LTDA.;3.373.150;b3S;I;2;S5;9;JOAO PESSOA;PB;03/2018;14.887;40;888;2.109;4.059;2.526;1.826;0;11.447;115;151;373;1.013;55;0;0;1.707;18;104;295;508;32;0;0;957;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;246;304;54;171;0;0;0;775;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE PARA DE MINAS LTDA - SICOOB ASCICRED;1.009.908;b3S;I;2;S5;9;PARA DE MINAS;MG;03/2018;14.850;0;0;0;0;0;0;0;0;153;1.364;2.975;2.727;46;0;0;7.265;8;397;971;1.313;31;0;0;2.720;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;157;4.307;397;4;0;0;0;4.866;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA E MICRORREGIÕES LTDA.;1.720.488;b3S;I;2;S5;9;GOIANIA;GO;03/2018;14.849;0;11;32;123;0;0;0;166;102;2.412;2.626;3.773;581;37;0;9.531;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.558;2.628;0;0;0;4.186;81;681;203;1;0;0;0;965;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE APIÚNA - CRESOL APIÚNA;7.215.632;b3S;I;2;S5;9;APIUNA;SC;03/2018;14.678;0;0;0;0;0;0;0;0;1;59;194;199;34;2;0;489;14;85;249;531;109;0;0;988;0;0;0;0;0;0;0;0;11;129;23;0;0;0;0;163;24;1.520;2.502;2.174;1.089;1.079;0;8.388;126;773;1.464;1.260;507;462;58;4.650;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DA CEBRACE;53.184.438;b3S;I;2;S5;9;JACAREI;SP;03/2018;14.539;69;738;3.962;7.051;2.476;244;0;14.539;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA VILLARES METALS;53.846.242;b3S;I;2;S5;9;SUMARE;SP;03/2018;14.493;34;889;3.713;7.453;2.391;13;0;14.493;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
